onset	duration	trial_type	response	response_time	stim_file
0.0152909755706787	2.067317008972168	159.0	-1.0	0.0007219314575195312	Trimming branches or hedges/v_Trimming branches or hedges_id_nyAnNEbNy3A_start_29.0_label_1.mp4
4.014992952346802	2.0506060123443604	89.0	1.0	0.0004820823669433594	Ping-pong/v_Ping-pong_id_NuDLOAXVAfM_start_9.5_label_1.mp4
8.014711856842041	2.0003550052642822	34.0	-1.0	0.0016949176788330078	Decorating the Christmas tree/v_Decorating the Christmas tree_id_1sZtDHRvcfw_start_6.0_label_1.mp4
12.014332056045532	2.000623941421509	40.0	1.0	0.0008029937744140625	Doing karate/v_Doing karate_id__E0v7YDuMPM_start_58.5_label_1.mp4
16.014030933380127	2.0006611347198486	171.0	1.0	0.0005829334259033203	Wakeboarding/v_Wakeboarding_id_2pzrFZo1yCk_start_15.0_label_1.mp4
24.01372694969177	2.033677101135254	36.0	1.0	0.0005431175231933594	Discus throw/v_Discus throw_id_-SJ3yFkiFAk_start_26.5_label_1.mp4
28.013170957565308	2.000533103942871	33.0	-1.0	0.00044918060302734375	Cutting the grass/v_Cutting the grass_id_ElfVOayhz4o_start_36.0_label_1.mp4
32.0127329826355	2.035094976425171	17.0	-1.0	0.0004448890686035156	Building sandcastles/v_Building sandcastles_id_LrM7PAix_D8_start_57.5_label_1.mp4
36.01247596740723	2.0005359649658203	115.0	1.0	0.23413300514221191	Pole vault/v_Pole vault_id_SLZhMT0PMcA_start_14.5_label_1.mp4
40.01213097572327	2.000438928604126	78.0	-1.0	0.0007419586181640625	Making a cake/v_Making a cake_id_JAgpUxqV-Dw_start_175.5_label_1.mp4
48.0115339756012	2.0005030632019043	109.0	1.0	0.0006151199340820312	Playing racquetball/v_Playing racquetball_id_yJfiFyt95Mk_start_9.0_label_1.mp4
52.01117300987244	2.000272989273072	140.0	1.0	0.00061798095703125	Skiing/v_Skiing_id_nldMcystF0w_start_28.0_label_1.mp4
56.01086902618408	2.000496864318848	82.0	-1.0	0.0005171298980712891	Mixing drinks/v_Mixing drinks_id_nqcM18A7Cs4_start_53.0_label_1.mp4
60.01059889793396	2.000370979309082	130.0	n/a	n/a	Rope skipping/v_Rope skipping_id_Gh4U0IJgjRY_start_7.0_label_1.mp4
64.01025891304016	2.016983985900879	104.0	1.0	0.0005638599395751953	Playing kickball/v_Playing kickball_id_7YLD7zsu9pk_start_8.0_label_1.mp4
72.00960302352905	2.000382900238037	96.0	n/a	n/a	Playing blackjack/v_Playing blackjack_id__oGmXL3IwOs_start_175.0_label_1.mp4
76.00926804542542	2.017133951187134	26.0	-1.0	0.00072479248046875	Chopping wood/v_Chopping wood_id_CDbk0KKNWu4_start_3.5_label_1.mp4
80.0089430809021	2.0172669887542725	23.0	1.0	0.0006968975067138672	Capoeira/v_Capoeira_id_YPU-SNdH2rk_start_96.0_label_1.mp4
84.00862193107605	2.050487995147705	49.0	-1.0	0.0005300045013427734	Fixing the roof/v_Fixing the roof_id_KiVUKImmu5M_start_129.0_label_1.mp4
88.00834107398987	2.017131805419922	30.0	n/a	n/a	Cleaning windows/v_Cleaning windows_id_VWPGu9fyqzw_start_92.0_label_1.mp4
96.0078010559082	2.000341892242432	143.0	-1.0	0.0006010532379150391	Smoking hookah/v_Smoking hookah_id_xL7UD6wayBQ_start_48.0_label_1.mp4
