onset	duration	trial_type	response	response_time	stim_file
0.0152950286865234	2.066951036453247	70.0	1.0	0.0004630088806152344	Javelin throw/v_Javelin throw_id_Q_K1VL_-gwE_start_9.5_label_1.mp4
4.014940977096558	2.0005581378936768	135.0	-1.0	0.0008261203765869141	Shaving/v_Shaving_id_Yl7wWwnqfVQ_start_46.5_label_1.mp4
8.014662981033325	2.000517129898072	103.0	1.0	0.0004889965057373047	Playing ice hockey/v_Playing ice hockey_id_8GyAuuxdp3s_start_49.5_label_1.mp4
12.014284133911133	2.000288963317871	59.0	-1.0	0.0006589889526367188	Hand washing clothes/v_Hand washing clothes_id_pBnyH2O2Fzw_start_22.5_label_1.mp4
16.01396107673645	2.00062894821167	37.0	1.0	0.0007119178771972656	Dodgeball/v_Dodgeball_id_adiZinN4P4U_start_42.5_label_1.mp4
24.01327419281006	2.000591993331909	154.0	-1.0	0.0006449222564697266	Swinging at the playground/v_Swinging at the playground_id_KaSOnWflRs4_start_26.5_label_1.mp4
28.01293897628784	2.0002801418304443	175.0	1.0	0.0004918575286865234	Waterskiing/v_Waterskiing_id_aniB25GLeIg_start_16.5_label_1.mp4
32.01257514953613	2.033942937850952	119.0	-1.0	0.0007510185241699219	Preparing pasta/v_Preparing pasta_id_jMDnDsCssv8_start_190.0_label_1.mp4
36.01227903366089	2.0341451168060303	165.0	1.0	0.0006449222564697266	Using the monkey bar/v_Using the monkey bar_id_NiQB6BJe7j4_start_162.0_label_1.mp4
40.01191401481629	2.0004379749298096	53.0	-1.0	0.0005950927734375	Getting a piercing/v_Getting a piercing_id_4aYk7oQA31k_start_79.0_label_1.mp4
48.011260986328125	2.0007710456848145	27.0	1.0	0.0007069110870361328	Clean and jerk/v_Clean and jerk_id_vf5dWyUgL9c_start_2.5_label_1.mp4
52.01089310646057	2.017119884490967	118.0	-1.0	0.0007200241088867188	Powerbocking/v_Powerbocking_id_175esPfxgFs_start_48.0_label_1.mp4
56.01056504249573	2.000452995300293	76.0	1.0	0.0007181167602539062	Long jump/v_Long jump_id_Qyeauw6a0yg_start_9.5_label_1.mp4
60.01024413108826	2.016974925994873	152.0	-1.0	0.0006761550903320312	Surfing/v_Surfing_id_71RIe3lpm8Q_start_68.5_label_1.mp4
64.00993919372559	2.017059803009033	85.0	-1.0	0.0005950927734375	Paintball/v_Paintball_id_I1ioF3ja-Uw_start_18.5_label_1.mp4
72.00919318199158	2.0006768703460693	101.0	-1.0	0.0006430149078369141	Playing guitarra/v_Playing guitarra_id_unXO-5RgspI_start_16.0_label_1.mp4
76.00886917114258	2.017086982727051	131.0	1.0	0.0006339550018310547	Running a marathon/v_Running a marathon_id_MVdvxlhtNnE_start_30.0_label_1.mp4
80.00852608680725	2.017024040222168	133.0	1.0	0.0004329681396484375	Scuba diving/v_Scuba diving_id_3XlZXpSR1i8_start_81.5_label_1.mp4
84.00816416740417	2.050391912460327	44.0	-1.0	0.00048089027404785156	Doing step aerobics/v_Doing step aerobics_id_IFyuJESibe8_start_59.5_label_1.mp4
88.0244791507721	2.0338048934936523	47.0	1.0	0.0005779266357421875	Elliptical trainer/v_Elliptical trainer_id_FTyUUsXXLrI_start_84.0_label_1.mp4
96.0071301460266	2.033632040023804	174.0	-1.0	0.0005238056182861328	Washing hands/v_Washing hands_id_inA8l2UJ8eg_start_95.0_label_1.mp4
100.02345705032349	2.00055193901062	63.0	-1.0	0.0007350444793701172	Hitting a pinata/v_Hitting a pinata_id_PPKrPoDFR94_start_48.0_label_1.mp4
104.0059711933136	2.0175437927246094	100.0	-1.0	0.0006611347198486328	Playing flauta/v_Playing flauta_id_q368sCPjRoQ_start_73.0_label_1.mp4
108.02280807495116	2.033634901046753	164.0	-1.0	0.0006430149078369141	Using the balance beam/v_Using the balance beam_id_0Ove_iW2X2Y_start_126.5_label_1.mp4
112.02293419837952	1.9999709129333496	40.0	1.0	0.0005009174346923828	Doing karate/v_Doing karate_id_S6hUQi8DodA_start_5.0_label_1.mp4
120.0218060016632	2.000859022140503	30.0	-1.0	0.0005040168762207031	Cleaning windows/v_Cleaning windows_id_9lTG0_dXaqI_start_18.5_label_1.mp4
124.02150201797484	2.0006141662597656	18.0	1.0	0.0006451606750488281	Bullfighting/v_Bullfighting_id_O-8PyfZ_QBU_start_52.0_label_1.mp4
128.02112007141113	2.000525951385498	178.0	1.0	0.0006530284881591797	Windsurfing/v_Windsurfing_id_jjzNHIGtAkU_start_20.0_label_1.mp4
132.02141308784485	1.9997360706329343	179.0	-1.0	0.13718891143798828	Wrapping presents/v_Wrapping presents_id_D7aRYvUyITg_start_68.5_label_1.mp4
136.02043509483337	2.0005788803100586	31.0	1.0	0.0005638599395751953	Cricket/v_Cricket_id_IGG2sRoizGY_start_11.5_label_1.mp4
144.0197250843048	2.0003819465637207	56.0	-1.0	0.000720977783203125	Grooming horse/v_Grooming horse_id_js-O-na7PCE_start_121.0_label_1.mp4
148.01938199996948	2.000627994537353	146.0	1.0	0.0006508827209472656	Snowboarding/v_Snowboarding_id__mfF5NcguvM_start_10.0_label_1.mp4
152.01907205581665	2.000478029251098	169.0	-1.0	0.0005848407745361328	Vacuuming floor/v_Vacuuming floor_id_E-RqR1xjzAs_start_1.0_label_1.mp4
156.01873111724854	2.0004749298095703	14.0	-1.0	0.0005321502685546875	Breakdancing/v_Breakdancing_id_guTlLnGcu7E_start_83.0_label_1.mp4
160.01840209960938	2.0337460041046143	17.0	-1.0	0.0006048679351806641	Building sandcastles/v_Building sandcastles_id_RoHv3Ce5VeI_start_86.0_label_1.mp4
168.01775097846985	2.000624179840088	42.0	-1.0	0.0004630088806152344	Doing motocross/v_Doing motocross_id_rxrfFfiFH-Y_start_47.0_label_1.mp4
172.01725101470947	2.0008931159973145	2.0	-1.0	0.0005488395690917969	Arm wrestling/v_Arm wrestling_id_P3pMfAd47-Q_start_53.5_label_1.mp4
176.01707220077515	2.0008108615875244	34.0	-1.0	0.0006501674652099609	Decorating the Christmas tree/v_Decorating the Christmas tree_id_J1fqvPaZykU_start_41.5_label_1.mp4
180.0167350769043	2.000910997390747	10.0	-1.0	0.0006389617919921875	Beer pong/v_Beer pong_id_2P04yZBh9-Y_start_21.0_label_1.mp4
184.01642513275144	2.0005478858947754	162.0	-1.0	0.0006380081176757812	Tumbling/v_Tumbling_id_NSLTyaYvHaQ_start_5.0_label_1.mp4
192.0159990787506	2.000154972076416	35.0	-1.0	0.5903780460357666	Disc dog/v_Disc dog_id_p-SvDBc5YSA_start_68.0_label_1.mp4
